neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
1538,33,walt,frontal,1,7,1,1,A,1,X,NaN,0,0
1538,33,walt,frontal,1,7,1,2,C,1,A,NaN,0,0
1538,33,walt,frontal,1,7,1,3,G,1,C,NaN,0,0
1538,33,walt,frontal,1,7,1,4,F,1,G,NaN,0,0
1538,33,walt,frontal,1,7,1,5,C,1,F,NaN,0,0
1538,33,walt,frontal,2,10,1,1,A,1,X,40.6994815959342,17,0
1538,33,walt,frontal,2,10,1,2,C,1,A,4.98753117206982,2,-15
1538,33,walt,frontal,2,10,1,3,D,1,C,22.3114233251243,10,-7
1538,33,walt,frontal,2,10,1,4,F,1,D,2.49376558603491,1,-16
1538,33,walt,frontal,2,10,1,5,C,1,F,2.49376558603491,1,-16
1538,33,walt,frontal,3,3,1,1,A,0,X,0,0,0
1538,33,walt,frontal,3,3,1,2,C,0,A,2.49376558603491,1,1
1538,33,walt,frontal,3,3,1,3,G,0,C,23.8332185951471,9,9
1538,33,walt,frontal,3,3,1,4,F,0,G,14.9625935162095,6,6
1538,33,walt,frontal,3,3,1,5,C,0,F,5.6231543307834,3,3
1538,33,walt,frontal,4,12,1,1,A,0,X,0,0,0
1538,33,walt,frontal,4,12,1,2,F,0,A,4.98753117206983,2,2
1538,33,walt,frontal,4,12,1,3,C,0,F,1.38100840920253,1,1
1538,33,walt,frontal,4,12,1,4,G,0,C,12.4688279301746,4,4
1538,33,walt,frontal,4,12,1,5,C,0,G,4.98753117206983,2,2
1538,33,walt,frontal,5,2,1,1,A,1,X,4.98753117206982,2,0
1538,33,walt,frontal,5,2,1,2,D,1,A,16.4113458836899,6,4
1538,33,walt,frontal,5,2,1,3,C,1,D,22.4438902743142,9,7
1538,33,walt,frontal,5,2,1,4,F,1,C,9.97506234413965,4,2
1538,33,walt,frontal,5,2,1,5,C,1,F,12.4688279301746,5,3
1538,33,walt,frontal,6,6,1,1,A,1,X,19.9501246882793,8,0
1538,33,walt,frontal,6,6,1,2,D,1,A,9.97506234413965,4,-4
1538,33,walt,frontal,6,6,1,3,C,1,D,17.4563591022444,7,-1
1538,33,walt,frontal,6,6,1,4,F,1,C,7.48129675810474,3,-5
1538,33,walt,frontal,6,6,1,5,C,1,F,12.2232324001933,5,-3
1538,33,walt,frontal,7,13,1,1,A,1,X,0,0,0
1538,33,walt,frontal,7,13,1,2,D,1,A,4.98753117206983,2,2
1538,33,walt,frontal,7,13,1,3,F,1,D,12.4688279301746,5,5
1538,33,walt,frontal,7,13,1,4,C,1,F,14.9625935162095,6,6
1538,33,walt,frontal,7,13,1,5,G,1,C,7.48129675810474,3,3
1538,33,walt,frontal,8,4,1,1,A,1,X,7.48129675810474,3,0
1538,33,walt,frontal,8,4,1,2,D,1,A,17.4563591022444,7,4
1538,33,walt,frontal,8,4,1,3,C,1,D,12.4688279301746,5,2
1538,33,walt,frontal,8,4,1,4,G,1,C,9.97506234413965,4,1
1538,33,walt,frontal,8,4,1,5,F,1,G,4.98753117206983,2,-1
1538,33,walt,frontal,9,9,1,1,A,0,X,4.98753117206983,2,0
1538,33,walt,frontal,9,9,1,2,G,0,A,12.4688279301746,5,3
1538,33,walt,frontal,9,9,1,3,F,0,G,7.48129675810474,3,1
1538,33,walt,frontal,9,9,1,4,C,0,F,9.97506234413965,4,2
1538,33,walt,frontal,9,9,1,5,D,0,C,14.9625935162095,6,4
1538,33,walt,frontal,10,15,1,1,A,0,X,12.4688279301746,5,0
1538,33,walt,frontal,10,15,1,2,C,0,A,4.98753117206983,2,-3
1538,33,walt,frontal,10,15,1,3,F,0,C,19.9501246882793,8,3
1538,33,walt,frontal,10,15,1,4,C,0,F,11.7782864358187,5,0
