neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
912,22,troy,auditory,1,15,1,1,A,1,X,12.7144234601559,5,0
912,22,troy,auditory,1,15,1,2,C,1,A,14.5315637819406,6,1
912,22,troy,auditory,1,15,1,3,F,1,C,19.8229495205343,7,2
912,22,troy,auditory,1,15,1,4,C,1,F,14.9625935162095,6,1
912,22,troy,auditory,1,15,1,5,F,1,C,9.97506234413965,4,-1
912,22,troy,auditory,2,6,1,1,A,1,X,39.9002493765586,17,0
912,22,troy,auditory,2,6,1,2,D,1,A,14.8847858041467,6,-11
912,22,troy,auditory,2,6,1,3,C,1,D,14.9625935162095,5,-12
912,22,troy,auditory,2,6,1,4,F,1,C,29.6325357111056,11,-6
912,22,troy,auditory,2,6,1,5,C,1,F,41.6174826487962,17,0
912,22,troy,auditory,3,12,1,1,A,1,X,21.0545619534813,9,0
912,22,troy,auditory,3,12,1,2,F,1,A,22.9780603892924,8,-1
912,22,troy,auditory,3,12,1,3,C,1,F,41.0517424330926,18,9
912,22,troy,auditory,3,12,1,4,G,1,C,24.8104806926042,9,0
912,22,troy,auditory,3,12,1,5,C,1,G,17.4563591022444,7,-2
912,22,troy,auditory,4,11,1,1,A,1,X,16.742928231468,6,0
912,22,troy,auditory,4,11,1,2,G,1,A,18.5607963674464,8,2
912,22,troy,auditory,4,11,1,3,C,1,G,23.4889034928687,10,4
912,22,troy,auditory,4,11,1,4,F,1,C,19.9501246882793,8,2
912,22,troy,auditory,4,11,1,5,C,1,F,26.887983209876,10,4
912,22,troy,auditory,5,10,1,1,A,0,X,NaN,0,0
912,22,troy,auditory,5,10,1,2,C,0,A,NaN,0,0
912,22,troy,auditory,5,10,1,3,D,0,C,NaN,0,0
912,22,troy,auditory,5,10,1,4,F,0,D,NaN,0,0
912,22,troy,auditory,5,10,1,5,C,0,F,NaN,0,0
912,22,troy,auditory,6,7,1,1,A,1,X,31.2532725824294,13,0
912,22,troy,auditory,6,7,1,2,C,1,A,25.5478543385067,10,-3
912,22,troy,auditory,6,7,1,3,G,1,C,22.4438902743142,9,-4
912,22,troy,auditory,6,7,1,4,F,1,G,19.9501246882793,8,-5
912,22,troy,auditory,6,7,1,5,C,1,F,14.0153124929454,6,-7
912,22,troy,auditory,7,8,1,1,A,0,X,NaN,0,0
912,22,troy,auditory,7,8,1,2,D,0,A,NaN,0,0
912,22,troy,auditory,7,8,1,3,C,0,D,NaN,0,0
912,22,troy,auditory,7,8,1,4,G,0,C,NaN,0,0
912,22,troy,auditory,7,8,1,5,F,0,G,NaN,0,0
912,22,troy,auditory,8,1,1,1,A,0,X,NaN,0,0
912,22,troy,auditory,8,1,1,2,C,0,A,NaN,0,0
912,22,troy,auditory,8,1,1,3,F,0,C,NaN,0,0
912,22,troy,auditory,8,1,1,4,C,0,F,NaN,0,0
912,22,troy,auditory,8,1,1,5,G,0,C,NaN,0,0
912,22,troy,auditory,9,3,1,1,A,1,X,12.4688279301746,5,0
912,22,troy,auditory,9,3,1,2,C,1,A,21.5644398419059,9,4
912,22,troy,auditory,9,3,1,3,G,1,C,19.9501246882793,8,3
912,22,troy,auditory,9,3,1,4,F,1,G,29.9251870324189,11,6
912,22,troy,auditory,9,3,1,5,C,1,F,19.9501246882793,8,3
912,22,troy,auditory,10,14,1,1,A,1,X,17.4563591022444,7,0
912,22,troy,auditory,10,14,1,2,D,1,A,27.431421446384,12,5
912,22,troy,auditory,10,14,1,3,G,1,D,12.4688279301746,5,-2
912,22,troy,auditory,10,14,1,4,F,1,G,14.9625935162095,6,-1
912,22,troy,auditory,10,14,1,5,C,1,F,7.48129675810474,3,-4
912,22,troy,auditory,11,13,1,1,A,0,X,NaN,0,0
912,22,troy,auditory,11,13,1,2,D,0,A,NaN,0,0
912,22,troy,auditory,11,13,1,3,F,0,D,NaN,0,0
912,22,troy,auditory,11,13,1,4,C,0,F,NaN,0,0
912,22,troy,auditory,11,13,1,5,G,0,C,NaN,0,0
912,22,troy,auditory,12,5,1,1,A,0,X,NaN,0,0
912,22,troy,auditory,12,5,1,2,C,0,A,NaN,0,0
912,22,troy,auditory,12,5,1,3,F,0,C,NaN,0,0
912,22,troy,auditory,12,5,1,4,C,0,F,NaN,0,0
912,22,troy,auditory,12,5,1,5,G,0,C,NaN,0,0
912,22,troy,auditory,13,2,1,1,A,0,X,NaN,0,0
912,22,troy,auditory,13,2,1,2,D,0,A,NaN,0,0
912,22,troy,auditory,13,2,1,3,C,0,D,NaN,0,0
912,22,troy,auditory,13,2,1,4,F,0,C,NaN,0,0
912,22,troy,auditory,13,2,1,5,C,0,F,NaN,0,0
912,22,troy,auditory,14,16,1,1,A,0,X,4.98753117206983,2,0
912,22,troy,auditory,14,16,1,2,D,0,A,12.9997647139905,5,3
912,22,troy,auditory,14,16,1,3,C,0,D,22.2534025508174,8,6
912,22,troy,auditory,14,16,1,4,G,0,C,27.1387701250707,10,8
912,22,troy,auditory,14,16,1,5,C,0,G,14.9625935162095,6,4
912,22,troy,auditory,15,4,1,1,A,0,X,NaN,0,0
912,22,troy,auditory,15,4,1,2,D,0,A,NaN,0,0
912,22,troy,auditory,15,4,1,3,C,0,D,NaN,0,0
912,22,troy,auditory,15,4,1,4,G,0,C,NaN,0,0
912,22,troy,auditory,15,4,1,5,F,0,G,NaN,0,0
912,22,troy,auditory,16,9,1,1,A,0,X,NaN,0,0
912,22,troy,auditory,16,9,1,2,G,0,A,NaN,0,0
912,22,troy,auditory,16,9,1,3,F,0,G,NaN,0,0
912,22,troy,auditory,16,9,1,4,C,0,F,NaN,0,0
912,22,troy,auditory,16,9,1,5,D,0,C,NaN,0,0
912,22,troy,auditory,17,14,2,1,A,0,X,NaN,0,0
912,22,troy,auditory,17,14,2,2,D,0,A,NaN,0,0
912,22,troy,auditory,17,14,2,3,G,0,D,NaN,0,0
912,22,troy,auditory,17,14,2,4,F,0,G,NaN,0,0
912,22,troy,auditory,17,14,2,5,C,0,F,NaN,0,0
912,22,troy,auditory,18,13,2,1,A,0,X,NaN,0,0
912,22,troy,auditory,18,13,2,2,D,0,A,NaN,0,0
912,22,troy,auditory,18,13,2,3,F,0,D,NaN,0,0
912,22,troy,auditory,18,13,2,4,C,0,F,NaN,0,0
912,22,troy,auditory,18,13,2,5,G,0,C,NaN,0,0
912,22,troy,auditory,19,9,2,1,A,0,X,NaN,0,0
912,22,troy,auditory,19,9,2,2,G,0,A,NaN,0,0
912,22,troy,auditory,19,9,2,3,F,0,G,NaN,0,0
912,22,troy,auditory,19,9,2,4,C,0,F,NaN,0,0
912,22,troy,auditory,19,9,2,5,D,0,C,NaN,0,0
912,22,troy,auditory,20,5,2,1,A,0,X,NaN,0,0
912,22,troy,auditory,20,5,2,2,C,0,A,NaN,0,0
912,22,troy,auditory,20,5,2,3,F,0,C,NaN,0,0
912,22,troy,auditory,20,5,2,4,C,0,F,NaN,0,0
912,22,troy,auditory,20,5,2,5,G,0,C,NaN,0,0
912,22,troy,auditory,21,8,2,1,A,1,X,13.4533077008897,5,0
912,22,troy,auditory,21,8,2,2,D,1,A,22.6894858042955,9,4
912,22,troy,auditory,21,8,2,3,C,1,D,12.4688279301746,6,1
912,22,troy,auditory,21,8,2,4,G,1,C,29.9251870324189,12,7
912,22,troy,auditory,21,8,2,5,F,1,G,29.9251870324189,11,6
912,22,troy,auditory,22,11,2,1,A,1,X,15.0404012282723,6,0
912,22,troy,auditory,22,11,2,2,G,1,A,19.4978686564261,7,1
912,22,troy,auditory,22,11,2,3,C,1,G,8.34375178366998,3,-3
912,22,troy,auditory,22,11,2,4,F,1,C,14.1001384906442,6,0
912,22,troy,auditory,22,11,2,5,C,1,F,19.9501246882793,8,2
912,22,troy,auditory,23,10,2,1,A,1,X,7.48129675810474,3,0
912,22,troy,auditory,23,10,2,2,C,1,A,12.4688279301746,5,2
912,22,troy,auditory,23,10,2,3,D,1,C,11.087819520972,4,1
