neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
1907,48,walt,frontal,1,10,1,1,A,1,X,2.49376558603491,1,0
1907,48,walt,frontal,1,10,1,2,C,1,A,2.20111426472159,0,-1
1907,48,walt,frontal,1,10,1,3,D,1,C,4.98753117206982,2,1
1907,48,walt,frontal,1,10,1,4,F,1,D,0,0,-1
1907,48,walt,frontal,1,10,1,5,C,1,F,0,0,-1
1907,48,walt,frontal,2,15,1,1,A,1,X,2.49376558603491,1,0
1907,48,walt,frontal,2,15,1,2,C,1,A,2.49376558603491,1,0
1907,48,walt,frontal,2,15,1,3,F,1,C,2.49376558603491,1,0
1907,48,walt,frontal,2,15,1,4,C,1,F,2.49376558603491,1,0
1907,48,walt,frontal,2,15,1,5,F,1,C,2.49376558603491,1,0
1907,48,walt,frontal,3,16,1,1,A,1,X,2.49376558603491,1,0
1907,48,walt,frontal,3,16,1,2,D,1,A,6.23513215782443,2,1
1907,48,walt,frontal,3,16,1,3,C,1,D,2.49376558603491,1,0
1907,48,walt,frontal,3,16,1,4,G,1,C,2.49376558603491,1,0
1907,48,walt,frontal,3,16,1,5,C,1,G,2.49376558603491,1,0
1907,48,walt,frontal,4,6,1,1,A,1,X,0,0,0
1907,48,walt,frontal,4,6,1,2,D,1,A,2.49376558603491,1,1
1907,48,walt,frontal,4,6,1,3,C,1,D,2.49376558603491,1,1
1907,48,walt,frontal,4,6,1,4,F,1,C,0,0,0
1907,48,walt,frontal,4,6,1,5,C,1,F,0,0,0
1907,48,walt,frontal,5,12,1,1,A,1,X,2.49376558603491,1,0
1907,48,walt,frontal,5,12,1,2,F,1,A,4.98753117206983,2,1
1907,48,walt,frontal,5,12,1,3,C,1,F,0,0,-1
1907,48,walt,frontal,5,12,1,4,G,1,C,0,0,-1
1907,48,walt,frontal,5,12,1,5,C,1,G,2.49376558603491,1,0
1907,48,walt,frontal,6,7,1,1,A,1,X,0,0,0
1907,48,walt,frontal,6,7,1,2,C,1,A,0,0,0
1907,48,walt,frontal,6,7,1,3,G,1,C,2.49376558603491,1,1
1907,48,walt,frontal,6,7,1,4,F,1,G,4.55650143780096,2,2
1907,48,walt,frontal,6,7,1,5,C,1,F,0,0,0
1907,48,walt,frontal,7,2,1,1,A,1,X,4.98753117206982,2,0
1907,48,walt,frontal,7,2,1,2,D,1,A,2.49376558603491,1,-1
1907,48,walt,frontal,7,2,1,3,C,1,D,4.12507614650459,2,0
1907,48,walt,frontal,7,2,1,4,F,1,C,3.29299780541048,2,0
1907,48,walt,frontal,7,2,1,5,C,1,F,0,0,-2
1907,48,walt,frontal,8,3,1,1,A,1,X,5.84998619763507,2,0
1907,48,walt,frontal,8,3,1,2,C,1,A,2.49376558603491,1,-1
1907,48,walt,frontal,8,3,1,3,G,1,C,0,0,-2
1907,48,walt,frontal,8,3,1,4,F,1,G,0,0,-2
1907,48,walt,frontal,8,3,1,5,C,1,F,2.49376558603491,1,-1
1907,48,walt,frontal,9,8,1,1,A,1,X,0,0,0
1907,48,walt,frontal,9,8,1,2,D,1,A,4.98753117206982,2,2
1907,48,walt,frontal,9,8,1,3,C,1,D,0,0,0
1907,48,walt,frontal,9,8,1,4,G,1,C,2.49376558603491,1,1
1907,48,walt,frontal,9,8,1,5,F,1,G,0,0,0
1907,48,walt,frontal,10,13,1,1,A,1,X,2.49376558603491,1,0
1907,48,walt,frontal,10,13,1,2,D,1,A,12.4688279301746,5,4
1907,48,walt,frontal,10,13,1,3,F,1,D,2.49376558603491,1,0
1907,48,walt,frontal,10,13,1,4,C,1,F,2.49376558603491,1,0
1907,48,walt,frontal,10,13,1,5,G,1,C,2.49376558603491,1,0
1907,48,walt,frontal,11,11,1,1,A,1,X,0,0,0
1907,48,walt,frontal,11,11,1,2,G,1,A,2.49376558603491,1,1
1907,48,walt,frontal,11,11,1,3,C,1,G,7.48129675810474,3,3
1907,48,walt,frontal,11,11,1,4,F,1,C,2.49376558603491,1,1
1907,48,walt,frontal,11,11,1,5,C,1,F,4.35190801335625,1,1
1907,48,walt,frontal,12,4,1,1,A,1,X,0,0,0
1907,48,walt,frontal,12,4,1,2,D,1,A,4.98753117206983,2,2
1907,48,walt,frontal,12,4,1,3,C,1,D,0,0,0
1907,48,walt,frontal,12,4,1,4,G,1,C,2.49376558603491,1,1
1907,48,walt,frontal,12,4,1,5,F,1,G,4.98753117206983,2,2
1907,48,walt,frontal,13,5,1,1,A,1,X,4.98753117206983,2,0
1907,48,walt,frontal,13,5,1,2,C,1,A,0,0,-2
1907,48,walt,frontal,13,5,1,3,F,1,C,0,0,-2
1907,48,walt,frontal,13,5,1,4,C,1,F,7.48129675810474,3,1
1907,48,walt,frontal,13,5,1,5,G,1,C,0.746380271996048,0,-2
1907,48,walt,frontal,14,14,1,1,A,1,X,2.49376558603491,1,0
1907,48,walt,frontal,14,14,1,2,D,1,A,0,0,-1
1907,48,walt,frontal,14,14,1,3,G,1,D,0,0,-1
1907,48,walt,frontal,14,14,1,4,F,1,G,4.98753117206982,2,1
1907,48,walt,frontal,14,14,1,5,C,1,F,2.49376558603491,1,0
1907,48,walt,frontal,15,1,1,1,A,0,X,2.49376558603491,1,0
1907,48,walt,frontal,15,1,1,2,C,0,A,2.49376558603491,1,0
1907,48,walt,frontal,15,1,1,3,F,0,C,7.48129675810474,3,2
1907,48,walt,frontal,15,1,1,4,C,0,F,2.49376558603491,1,0
1907,48,walt,frontal,15,1,1,5,G,0,C,0,0,-1
1907,48,walt,frontal,16,7,2,1,A,1,X,4.98753117206983,2,0
1907,48,walt,frontal,16,7,2,2,C,1,A,2.49376558603491,1,-1
1907,48,walt,frontal,16,7,2,3,G,1,C,2.49376558603491,1,-1
1907,48,walt,frontal,16,7,2,4,F,1,G,2.49376558603491,1,-1
1907,48,walt,frontal,16,7,2,5,C,1,F,4.98753117206983,2,0
1907,48,walt,frontal,17,14,2,1,A,1,X,0,0,0
1907,48,walt,frontal,17,14,2,2,D,1,A,4.98753117206983,2,2
1907,48,walt,frontal,17,14,2,3,G,1,D,2.49376558603491,1,1
1907,48,walt,frontal,17,14,2,4,F,1,G,2.49376558603491,1,1
1907,48,walt,frontal,17,14,2,5,C,1,F,2.49376558603491,1,1
1907,48,walt,frontal,18,11,2,1,A,1,X,2.49376558603491,1,0
1907,48,walt,frontal,18,11,2,2,G,1,A,0,0,-1
1907,48,walt,frontal,18,11,2,3,C,1,G,2.49376558603491,1,0
1907,48,walt,frontal,18,11,2,4,F,1,C,2.49376558603491,1,0
1907,48,walt,frontal,18,11,2,5,C,1,F,0,0,-1
1907,48,walt,frontal,19,2,2,1,A,1,X,0,0,0
1907,48,walt,frontal,19,2,2,2,D,1,A,0,0,0
1907,48,walt,frontal,19,2,2,3,C,1,D,4.98753117206983,2,2
1907,48,walt,frontal,19,2,2,4,F,1,C,0,0,0
1907,48,walt,frontal,19,2,2,5,C,1,F,6.95035997428879,3,3
1907,48,walt,frontal,20,8,2,1,A,0,X,2.49376558603491,1,0
1907,48,walt,frontal,20,8,2,2,D,0,A,1.74738531403886,1,0
1907,48,walt,frontal,20,8,2,3,C,0,D,4.98753117206983,2,1
1907,48,walt,frontal,20,8,2,4,G,0,C,0,0,-1
1907,48,walt,frontal,20,8,2,5,F,0,G,4.98753117206983,2,1
1907,48,walt,frontal,21,1,2,1,A,1,X,0,0,0
1907,48,walt,frontal,21,1,2,2,C,1,A,2.49376558603491,1,1
1907,48,walt,frontal,21,1,2,3,F,1,C,2.49376558603491,1,1
1907,48,walt,frontal,21,1,2,4,C,1,F,0,0,0
1907,48,walt,frontal,21,1,2,5,G,1,C,0,0,0
1907,48,walt,frontal,22,13,2,1,A,1,X,4.98753117206983,2,0
1907,48,walt,frontal,22,13,2,2,D,1,A,0,0,-2
