neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
1210,27,troy,frontal,1,5,1,1,A,1,X,9.97506234413965,4,0
1210,27,troy,frontal,1,5,1,2,C,1,A,12.4688279301746,4,0
1210,27,troy,frontal,1,5,1,3,F,1,C,19.9501246882793,8,4
1210,27,troy,frontal,1,5,1,4,C,1,F,12.4688279301746,5,1
1210,27,troy,frontal,1,5,1,5,G,1,C,9.97506234413965,4,0
1210,27,troy,frontal,2,9,1,1,A,1,X,5.06533888413263,2,0
1210,27,troy,frontal,2,9,1,2,G,1,A,4.98753117206983,2,0
1210,27,troy,frontal,2,9,1,3,F,1,G,9.97506234413965,4,2
1210,27,troy,frontal,2,9,1,4,C,1,F,12.4688279301746,5,3
1210,27,troy,frontal,2,9,1,5,D,1,C,9.25839814220099,4,2
1210,27,troy,frontal,3,13,1,1,A,1,X,2.49376558603491,1,0
1210,27,troy,frontal,3,13,1,2,D,1,A,9.97506234413965,4,3
1210,27,troy,frontal,3,13,1,3,F,1,D,12.4688279301746,5,4
1210,27,troy,frontal,3,13,1,4,C,1,F,2.73936111601623,1,0
1210,27,troy,frontal,3,13,1,5,G,1,C,7.48129675810474,3,2
1210,27,troy,frontal,4,7,1,1,A,1,X,8.86230516730727,4,0
1210,27,troy,frontal,4,7,1,2,C,1,A,11.087819520972,4,0
1210,27,troy,frontal,4,7,1,3,G,1,C,9.97506234413965,3,-1
1210,27,troy,frontal,4,7,1,4,F,1,G,4.98753117206983,2,-2
1210,27,troy,frontal,4,7,1,5,C,1,F,9.97506234413965,4,0
1210,27,troy,frontal,5,15,1,1,A,1,X,6.89452119664858,3,0
1210,27,troy,frontal,5,15,1,2,C,1,A,4.98753117206983,2,-1
1210,27,troy,frontal,5,15,1,3,F,1,C,18.8373675114469,8,5
1210,27,troy,frontal,5,15,1,4,C,1,F,2.62094075377989,2,-1
1210,27,troy,frontal,5,15,1,5,F,1,C,2.49376558603491,1,-2
1210,27,troy,frontal,6,11,1,1,A,1,X,12.4688279301746,5,0
1210,27,troy,frontal,6,11,1,2,G,1,A,4.98753117206983,2,-3
1210,27,troy,frontal,6,11,1,3,C,1,G,7.48129675810474,3,-2
1210,27,troy,frontal,6,11,1,4,F,1,C,4.98753117206982,2,-3
1210,27,troy,frontal,6,11,1,5,C,1,F,11.087819520972,4,-1
1210,27,troy,frontal,7,10,1,1,A,0,X,NaN,0,0
1210,27,troy,frontal,7,10,1,2,C,0,A,NaN,0,0
1210,27,troy,frontal,7,10,1,3,D,0,C,NaN,0,0
1210,27,troy,frontal,7,10,1,4,F,0,D,NaN,0,0
1210,27,troy,frontal,7,10,1,5,C,0,F,NaN,0,0
1210,27,troy,frontal,8,12,1,1,A,0,X,NaN,0,0
1210,27,troy,frontal,8,12,1,2,F,0,A,NaN,0,0
1210,27,troy,frontal,8,12,1,3,C,0,F,NaN,0,0
1210,27,troy,frontal,8,12,1,4,G,0,C,NaN,0,0
1210,27,troy,frontal,8,12,1,5,C,0,G,NaN,0,0
1210,27,troy,frontal,9,16,1,1,A,0,X,7.48129675810474,3,0
