neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
2284,86,walt,frontal,1,7,1,1,A,1,X,7.48129675810474,3,0
2284,86,walt,frontal,1,7,1,2,C,1,A,4.35190801335625,1,-2
2284,86,walt,frontal,1,7,1,3,G,1,C,9.97506234413965,4,1
2284,86,walt,frontal,1,7,1,4,F,1,G,4.03200184604498,1,-2
2284,86,walt,frontal,1,7,1,5,C,1,F,4.98753117206983,2,-1
2284,86,walt,frontal,2,11,1,1,A,1,X,9.97506234413965,4,0
2284,86,walt,frontal,2,11,1,2,G,1,A,0,0,-4
2284,86,walt,frontal,2,11,1,3,C,1,G,9.97506234413965,4,0
2284,86,walt,frontal,2,11,1,4,F,1,C,12.4688279301746,5,1
2284,86,walt,frontal,2,11,1,5,C,1,F,9.97506234413965,4,0
2284,86,walt,frontal,3,1,1,1,A,1,X,6.6188417325395,3,0
2284,86,walt,frontal,3,1,1,2,C,1,A,2.49376558603491,1,-2
2284,86,walt,frontal,3,1,1,3,F,1,C,0,0,-3
2284,86,walt,frontal,3,1,1,4,C,1,F,4.98753117206983,2,-1
2284,86,walt,frontal,3,1,1,5,G,1,C,4.98753117206982,2,-1
2284,86,walt,frontal,4,2,1,1,A,0,X,5.32352636271789,2,0
2284,86,walt,frontal,4,2,1,2,D,0,A,8.65458738277644,4,2
2284,86,walt,frontal,4,2,1,3,C,0,D,4.98753117206982,2,0
2284,86,walt,frontal,4,2,1,4,F,0,C,9.97506234413965,4,2
2284,86,walt,frontal,4,2,1,5,C,0,F,7.48129675810474,3,1
2284,86,walt,frontal,5,3,1,1,A,1,X,6.84567359939116,2,0
2284,86,walt,frontal,5,3,1,2,C,1,A,12.4688279301746,5,3
2284,86,walt,frontal,5,3,1,3,G,1,C,2.49376558603491,1,-1
2284,86,walt,frontal,5,3,1,4,F,1,G,4.98753117206982,2,0
2284,86,walt,frontal,5,3,1,5,C,1,F,4.98753117206983,2,0
2284,86,walt,frontal,6,15,1,1,A,1,X,12.4688279301746,5,0
2284,86,walt,frontal,6,15,1,2,C,1,A,12.4688279301746,5,0
2284,86,walt,frontal,6,15,1,3,F,1,C,7.48129675810474,3,-2
2284,86,walt,frontal,6,15,1,4,C,1,F,5.65040917678135,2,-3
2284,86,walt,frontal,6,15,1,5,F,1,C,7.48129675810474,3,-2
2284,86,walt,frontal,7,10,1,1,A,1,X,7.48129675810474,3,0
2284,86,walt,frontal,7,10,1,2,C,1,A,7.48129675810474,4,1
2284,86,walt,frontal,7,10,1,3,D,1,C,2.49376558603491,1,-2
2284,86,walt,frontal,7,10,1,4,F,1,D,7.48129675810474,3,0
2284,86,walt,frontal,7,10,1,5,C,1,F,14.9625935162095,6,3
2284,86,walt,frontal,8,5,1,1,A,1,X,7.48129675810474,3,0
2284,86,walt,frontal,8,5,1,2,C,1,A,12.1328327395265,5,2
2284,86,walt,frontal,8,5,1,3,F,1,C,12.4688279301746,5,2
2284,86,walt,frontal,8,5,1,4,C,1,F,7.48129675810474,3,0
2284,86,walt,frontal,8,5,1,5,G,1,C,17.4563591022444,7,4
2284,86,walt,frontal,9,1,2,1,A,1,X,2.49376558603491,2,0
2284,86,walt,frontal,9,1,2,2,C,1,A,17.4563591022444,7,5
2284,86,walt,frontal,9,1,2,3,F,1,C,29.9251870324189,12,10
2284,86,walt,frontal,9,1,2,4,C,1,F,4.86035600432485,1,-1
2284,86,walt,frontal,9,1,2,5,G,1,C,4.98753117206983,2,0
2284,86,walt,frontal,10,12,1,1,A,1,X,7.01566623365949,2,0
2284,86,walt,frontal,10,12,1,2,F,1,A,7.48129675810474,4,2
2284,86,walt,frontal,10,12,1,3,C,1,F,7.48129675810474,3,1
2284,86,walt,frontal,10,12,1,4,G,1,C,2.73936111601623,1,-1
2284,86,walt,frontal,10,12,1,5,C,1,G,12.4688279301746,6,4
2284,86,walt,frontal,11,15,2,1,A,1,X,12.6284326407145,5,0
2284,86,walt,frontal,11,15,2,2,C,1,A,9.97506234413965,4,-1
2284,86,walt,frontal,11,15,2,3,F,1,C,7.48129675810474,3,-2
2284,86,walt,frontal,11,15,2,4,C,1,F,7.48129675810474,3,-2
2284,86,walt,frontal,11,15,2,5,F,1,C,4.98753117206983,2,-3
2284,86,walt,frontal,12,4,1,1,A,0,X,4.98753117206983,2,0
2284,86,walt,frontal,12,4,1,2,D,0,A,7.48129675810474,3,1
2284,86,walt,frontal,12,4,1,3,C,0,D,4.98753117206982,2,0
