neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
1961,55,walt,auditory,1,5,1,1,A,1,X,2.49376558603491,1,0
1961,55,walt,auditory,1,5,1,2,C,1,A,7.48129675810474,3,2
1961,55,walt,auditory,1,5,1,3,F,1,C,7.48129675810474,3,2
1961,55,walt,auditory,1,5,1,4,C,1,F,4.98753117206983,2,1
1961,55,walt,auditory,1,5,1,5,G,1,C,0,0,-1
1961,55,walt,auditory,2,1,1,1,A,1,X,4.98753117206983,2,0
1961,55,walt,auditory,2,1,1,2,C,1,A,4.98753117206983,2,0
1961,55,walt,auditory,2,1,1,3,F,1,C,9.97506234413965,4,2
1961,55,walt,auditory,2,1,1,4,C,1,F,4.82792646152993,2,0
1961,55,walt,auditory,2,1,1,5,G,1,C,2.49376558603491,1,-1
1961,55,walt,auditory,3,11,1,1,A,1,X,2.49376558603491,1,0
1961,55,walt,auditory,3,11,1,2,G,1,A,2.49376558603491,1,0
1961,55,walt,auditory,3,11,1,3,C,1,G,2.49376558603491,1,0
1961,55,walt,auditory,3,11,1,4,F,1,C,0,0,-1
1961,55,walt,auditory,3,11,1,5,C,1,F,2.49376558603491,1,0
1961,55,walt,auditory,4,15,1,1,A,0,X,6.68206453872917,2,0
1961,55,walt,auditory,4,15,1,2,C,0,A,2.49376558603491,1,-1
1961,55,walt,auditory,4,15,1,3,F,0,C,2.49376558603491,1,-1
1961,55,walt,auditory,4,15,1,4,C,0,F,4.98753117206983,2,0
1961,55,walt,auditory,4,15,1,5,F,0,C,7.48129675810474,3,1
1961,55,walt,auditory,5,7,1,1,A,0,X,12.4688279301746,5,0
1961,55,walt,auditory,5,7,1,2,C,0,A,4.98753117206983,2,-3
1961,55,walt,auditory,5,7,1,3,G,0,C,14.9625935162095,6,1
1961,55,walt,auditory,5,7,1,4,F,0,G,7.48129675810474,3,-2
1961,55,walt,auditory,5,7,1,5,C,0,F,9.97506234413965,4,-1
1961,55,walt,auditory,6,13,1,1,A,0,X,4.98753117206982,2,0
1961,55,walt,auditory,6,13,1,2,D,0,A,7.48129675810474,3,1
