neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
2286,86,walt,frontal,1,7,1,1,A,1,X,0,0,0
2286,86,walt,frontal,1,7,1,2,C,1,A,2.49376558603491,1,1
2286,86,walt,frontal,1,7,1,3,G,1,C,4.98753117206982,2,2
2286,86,walt,frontal,1,7,1,4,F,1,G,0,0,0
2286,86,walt,frontal,1,7,1,5,C,1,F,2.49376558603491,1,1
2286,86,walt,frontal,2,11,1,1,A,1,X,12.4688279301746,5,0
2286,86,walt,frontal,2,11,1,2,G,1,A,0,0,-5
2286,86,walt,frontal,2,11,1,3,C,1,G,2.49376558603491,1,-4
2286,86,walt,frontal,2,11,1,4,F,1,C,4.98753117206983,2,-3
2286,86,walt,frontal,2,11,1,5,C,1,F,4.98753117206983,2,-3
2286,86,walt,frontal,3,1,1,1,A,1,X,4.98753117206982,2,0
2286,86,walt,frontal,3,1,1,2,C,1,A,4.98753117206982,2,0
2286,86,walt,frontal,3,1,1,3,F,1,C,4.98753117206982,2,0
2286,86,walt,frontal,3,1,1,4,C,1,F,7.48129675810474,3,1
2286,86,walt,frontal,3,1,1,5,G,1,C,4.98753117206983,2,0
2286,86,walt,frontal,4,2,1,1,A,0,X,7.48129675810474,3,0
2286,86,walt,frontal,4,2,1,2,D,0,A,0,0,-3
2286,86,walt,frontal,4,2,1,3,C,0,D,7.78650180393118,3,0
2286,86,walt,frontal,4,2,1,4,F,0,C,5.28018249338314,3,0
2286,86,walt,frontal,4,2,1,5,C,0,F,4.98753117206982,1,-2
2286,86,walt,frontal,5,3,1,1,A,1,X,4.98753117206983,2,0
2286,86,walt,frontal,5,3,1,2,C,1,A,0,0,-2
2286,86,walt,frontal,5,3,1,3,G,1,C,0,0,-2
2286,86,walt,frontal,5,3,1,4,F,1,G,0,0,-2
2286,86,walt,frontal,5,3,1,5,C,1,F,0,0,-2
2286,86,walt,frontal,6,15,1,1,A,1,X,4.98753117206983,2,0
2286,86,walt,frontal,6,15,1,2,C,1,A,9.97506234413965,4,2
2286,86,walt,frontal,6,15,1,3,F,1,C,4.98753117206983,2,0
2286,86,walt,frontal,6,15,1,4,C,1,F,9.11260731857441,4,2
2286,86,walt,frontal,6,15,1,5,F,1,C,5.41856090633869,2,0
2286,86,walt,frontal,7,10,1,1,A,1,X,4.98753117206982,2,0
2286,86,walt,frontal,7,10,1,2,C,1,A,9.97506234413965,4,2
2286,86,walt,frontal,7,10,1,3,D,1,C,2.49376558603491,1,-1
2286,86,walt,frontal,7,10,1,4,F,1,D,0,0,-2
2286,86,walt,frontal,7,10,1,5,C,1,F,7.48129675810474,3,1
2286,86,walt,frontal,8,5,1,1,A,1,X,0,0,0
2286,86,walt,frontal,8,5,1,2,C,1,A,15.598216674923,7,7
2286,86,walt,frontal,8,5,1,3,F,1,C,2.57157329809772,1,1
2286,86,walt,frontal,8,5,1,4,C,1,F,9.97506234413965,4,4
2286,86,walt,frontal,8,5,1,5,G,1,C,24.4067190765332,10,10
2286,86,walt,frontal,9,1,2,1,A,1,X,4.98753117206982,2,0
2286,86,walt,frontal,9,1,2,2,C,1,A,4.98753117206983,2,0
2286,86,walt,frontal,9,1,2,3,F,1,C,9.97506234413965,4,2
2286,86,walt,frontal,9,1,2,4,C,1,F,4.98753117206983,2,0
2286,86,walt,frontal,9,1,2,5,G,1,C,0.799232219375569,1,-1
2286,86,walt,frontal,10,12,1,1,A,1,X,14.9625935162095,6,0
2286,86,walt,frontal,10,12,1,2,F,1,A,4.98753117206982,2,-4
2286,86,walt,frontal,10,12,1,3,C,1,F,0,0,-6
2286,86,walt,frontal,10,12,1,4,G,1,C,2.49376558603491,1,-5
2286,86,walt,frontal,10,12,1,5,C,1,G,3.35622061160015,1,-5
2286,86,walt,frontal,11,15,2,1,A,1,X,4.98753117206983,2,0
2286,86,walt,frontal,11,15,2,2,C,1,A,0,0,-2
2286,86,walt,frontal,11,15,2,3,F,1,C,4.98753117206983,2,0
2286,86,walt,frontal,11,15,2,4,C,1,F,2.49376558603491,1,-1
2286,86,walt,frontal,11,15,2,5,F,1,C,6.5257674320799,2,0
2286,86,walt,frontal,12,4,1,1,A,0,X,7.48129675810474,3,0
2286,86,walt,frontal,12,4,1,2,D,0,A,4.98753117206983,2,-1
2286,86,walt,frontal,12,4,1,3,C,0,D,2.49376558603491,1,-2
2286,86,walt,frontal,12,4,1,4,G,0,C,12.1761766088612,4,1
2286,86,walt,frontal,12,4,1,5,F,0,G,2.49376558603491,1,-2
2286,86,walt,frontal,13,7,2,1,A,1,X,7.48129675810474,3,0
2286,86,walt,frontal,13,7,2,2,C,1,A,2.49376558603491,1,-2
2286,86,walt,frontal,13,7,2,3,G,1,C,7.48129675810474,3,0
2286,86,walt,frontal,13,7,2,4,F,1,G,11.9378911463586,5,2
2286,86,walt,frontal,13,7,2,5,C,1,F,7.60847192584971,4,1
2286,86,walt,frontal,14,6,1,1,A,1,X,7.48129675810474,3,0
2286,86,walt,frontal,14,6,1,2,D,1,A,4.98753117206983,2,-1
2286,86,walt,frontal,14,6,1,3,C,1,D,0,0,-3
2286,86,walt,frontal,14,6,1,4,F,1,C,2.49376558603491,1,-2
2286,86,walt,frontal,14,6,1,5,C,1,F,9.97506234413965,4,1
