neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
1726,40,walt,frontal,1,5,1,1,A,1,X,7.40348904604193,3,0
1726,40,walt,frontal,1,5,1,2,C,1,A,0,0,-3
1726,40,walt,frontal,1,5,1,3,F,1,C,7.48129675810474,3,0
1726,40,walt,frontal,1,5,1,4,C,1,F,4.98753117206983,2,-1
1726,40,walt,frontal,1,5,1,5,G,1,C,2.49376558603491,1,-2
1726,40,walt,frontal,2,1,1,1,A,0,X,NaN,NaN,NaN
1726,40,walt,frontal,2,1,1,2,C,0,A,NaN,NaN,NaN
1726,40,walt,frontal,2,1,1,3,F,0,C,NaN,NaN,NaN
1726,40,walt,frontal,2,1,1,4,C,0,F,NaN,NaN,NaN
1726,40,walt,frontal,2,1,1,5,G,0,C,NaN,NaN,NaN
1726,40,walt,frontal,3,1,2,1,A,0,X,NaN,NaN,NaN
1726,40,walt,frontal,3,1,2,2,C,0,A,NaN,NaN,NaN
1726,40,walt,frontal,3,1,2,3,F,0,C,NaN,NaN,NaN
1726,40,walt,frontal,3,1,2,4,C,0,F,NaN,NaN,NaN
1726,40,walt,frontal,3,1,2,5,G,0,C,NaN,NaN,NaN
1726,40,walt,frontal,4,1,3,1,A,0,X,NaN,NaN,NaN
1726,40,walt,frontal,4,1,3,2,C,0,A,NaN,NaN,NaN
1726,40,walt,frontal,4,1,3,3,F,0,C,NaN,NaN,NaN
1726,40,walt,frontal,4,1,3,4,C,0,F,NaN,NaN,NaN
1726,40,walt,frontal,4,1,3,5,G,0,C,NaN,NaN,NaN
1726,40,walt,frontal,5,1,4,1,A,0,X,NaN,NaN,NaN
1726,40,walt,frontal,5,1,4,2,C,0,A,NaN,NaN,NaN
1726,40,walt,frontal,5,1,4,3,F,0,C,NaN,NaN,NaN
1726,40,walt,frontal,5,1,4,4,C,0,F,NaN,NaN,NaN
1726,40,walt,frontal,5,1,4,5,G,0,C,NaN,NaN,NaN
1726,40,walt,frontal,6,4,1,1,A,0,X,2.6533702965748,1,0
1726,40,walt,frontal,6,4,1,2,D,0,A,2.49376558603491,1,0
1726,40,walt,frontal,6,4,1,3,C,0,D,4.98753117206983,2,1
1726,40,walt,frontal,6,4,1,4,G,0,C,2.49376558603491,1,0
1726,40,walt,frontal,6,4,1,5,F,0,G,2.78641690734823,2,1
1726,40,walt,frontal,7,2,1,1,A,0,X,2.49376558603491,1,0
1726,40,walt,frontal,7,2,1,2,D,0,A,7.48129675810474,3,2
1726,40,walt,frontal,7,2,1,3,C,0,D,4.98753117206983,2,1
1726,40,walt,frontal,7,2,1,4,F,0,C,4.98753117206983,2,1
1726,40,walt,frontal,7,2,1,5,C,0,F,2.49376558603491,1,0
1726,40,walt,frontal,8,13,1,1,A,0,X,7.48129675810474,3,0
1726,40,walt,frontal,8,13,1,2,D,0,A,0,0,-3
1726,40,walt,frontal,8,13,1,3,F,0,D,2.49376558603491,1,-2
1726,40,walt,frontal,8,13,1,4,C,0,F,4.98753117206983,2,-1
1726,40,walt,frontal,8,13,1,5,G,0,C,7.48129675810474,3,0
1726,40,walt,frontal,9,7,1,1,A,1,X,0,0,0
1726,40,walt,frontal,9,7,1,2,C,1,A,0,0,0
1726,40,walt,frontal,9,7,1,3,G,1,C,4.98753117206982,2,2
1726,40,walt,frontal,9,7,1,4,F,1,G,2.49376558603491,1,1
1726,40,walt,frontal,9,7,1,5,C,1,F,7.48129675810474,3,3
1726,40,walt,frontal,10,4,2,1,A,1,X,4.98753117206982,2,0
1726,40,walt,frontal,10,4,2,2,D,1,A,2.49376558603491,1,-1
1726,40,walt,frontal,10,4,2,3,C,1,D,0,0,-2
1726,40,walt,frontal,10,4,2,4,G,1,C,3.73993018631522,2,0
1726,40,walt,frontal,10,4,2,5,F,1,G,4.98753117206983,2,0
1726,40,walt,frontal,11,5,2,1,A,0,X,0,0,0
1726,40,walt,frontal,11,5,2,2,C,0,A,2.49376558603491,1,1
1726,40,walt,frontal,11,5,2,3,F,0,C,0.955529326024842,1,1
1726,40,walt,frontal,11,5,2,4,C,0,F,4.98753117206983,2,2
1726,40,walt,frontal,11,5,2,5,G,0,C,4.98753117206983,2,2
1726,40,walt,frontal,12,15,1,1,A,0,X,4.98753117206983,2,0
1726,40,walt,frontal,12,15,1,2,C,0,A,4.98753117206982,2,0
1726,40,walt,frontal,12,15,1,3,F,0,C,7.48129675810474,3,1
1726,40,walt,frontal,12,15,1,4,C,0,F,0,0,-2
1726,40,walt,frontal,12,15,1,5,F,0,C,4.98753117206983,2,0
1726,40,walt,frontal,13,12,1,1,A,1,X,7.48129675810474,4,0
1726,40,walt,frontal,13,12,1,2,F,1,A,0,0,-4
1726,40,walt,frontal,13,12,1,3,C,1,F,9.97506234413965,4,0
1726,40,walt,frontal,13,12,1,4,G,1,C,0,0,-4
1726,40,walt,frontal,13,12,1,5,C,1,G,4.98753117206983,2,-2
1726,40,walt,frontal,14,8,1,1,A,1,X,4.98753117206982,2,0
1726,40,walt,frontal,14,8,1,2,D,1,A,1.70190959802089,1,-1
1726,40,walt,frontal,14,8,1,3,C,1,D,2.49376558603491,1,-1
1726,40,walt,frontal,14,8,1,4,G,1,C,4.98753117206983,2,0
1726,40,walt,frontal,14,8,1,5,F,1,G,4.98753117206983,2,0
1726,40,walt,frontal,15,9,1,1,A,1,X,4.98753117206983,2,0
1726,40,walt,frontal,15,9,1,2,G,1,A,0,0,-2
1726,40,walt,frontal,15,9,1,3,F,1,G,2.49376558603491,1,-1
1726,40,walt,frontal,15,9,1,4,C,1,F,2.49376558603491,1,-1
1726,40,walt,frontal,15,9,1,5,D,1,C,0,0,-2
1726,40,walt,frontal,16,13,2,1,A,1,X,2.49376558603491,1,0
1726,40,walt,frontal,16,13,2,2,D,1,A,7.48129675810474,3,2
1726,40,walt,frontal,16,13,2,3,F,1,D,2.49376558603491,1,0
1726,40,walt,frontal,16,13,2,4,C,1,F,2.49376558603491,1,0
1726,40,walt,frontal,16,13,2,5,G,1,C,12.4688279301746,5,4
1726,40,walt,frontal,17,7,2,1,A,1,X,2.49376558603491,1,0
1726,40,walt,frontal,17,7,2,2,C,1,A,4.00305140135468,2,1
1726,40,walt,frontal,17,7,2,3,G,1,C,4.98753117206983,2,1
1726,40,walt,frontal,17,7,2,4,F,1,G,0,0,-1
1726,40,walt,frontal,17,7,2,5,C,1,F,0,0,-1
1726,40,walt,frontal,18,2,2,1,A,1,X,0,0,0
1726,40,walt,frontal,18,2,2,2,D,1,A,3.60652276286729,1,1
1726,40,walt,frontal,18,2,2,3,C,1,D,2.49376558603491,1,1
1726,40,walt,frontal,18,2,2,4,F,1,C,0,0,0
1726,40,walt,frontal,18,2,2,5,C,1,F,7.48129675810474,3,3
1726,40,walt,frontal,19,6,1,1,A,1,X,7.48129675810474,3,0
1726,40,walt,frontal,19,6,1,2,D,1,A,6.84533063598198,3,0
1726,40,walt,frontal,19,6,1,3,C,1,D,0,0,-3
1726,40,walt,frontal,19,6,1,4,F,1,C,4.98753117206982,2,-1
1726,40,walt,frontal,19,6,1,5,C,1,F,0,0,-3
1726,40,walt,frontal,20,11,1,1,A,1,X,2.57157329809772,1,0
1726,40,walt,frontal,20,11,1,2,G,1,A,7.48129675810474,3,2
1726,40,walt,frontal,20,11,1,3,C,1,G,7.48129675810474,3,2
1726,40,walt,frontal,20,11,1,4,F,1,C,2.49376558603491,1,0
1726,40,walt,frontal,20,11,1,5,C,1,F,0,0,-1
1726,40,walt,frontal,21,10,1,1,A,1,X,4.35190801335625,1,0
1726,40,walt,frontal,21,10,1,2,C,1,A,7.48129675810474,3,2
1726,40,walt,frontal,21,10,1,3,D,1,C,1.53823626001007,0,-1
1726,40,walt,frontal,21,10,1,4,F,1,D,9.97506234413965,4,3
1726,40,walt,frontal,21,10,1,5,C,1,F,0,0,-1
1726,40,walt,frontal,22,1,5,1,A,1,X,4.98753117206982,2,0
1726,40,walt,frontal,22,1,5,2,C,1,A,3.74136657178952,1,-1
1726,40,walt,frontal,22,1,5,3,F,1,C,0,0,-2
1726,40,walt,frontal,22,1,5,4,C,1,F,2.49376558603491,1,-1
1726,40,walt,frontal,22,1,5,5,G,1,C,4.98753117206983,2,0
1726,40,walt,frontal,23,3,1,1,A,1,X,0,0,0
1726,40,walt,frontal,23,3,1,2,C,1,A,2.49376558603491,1,1
1726,40,walt,frontal,23,3,1,3,G,1,C,0,0,0
1726,40,walt,frontal,23,3,1,4,F,1,G,0,0,0
1726,40,walt,frontal,23,3,1,5,C,1,F,2.49376558603491,1,1
1726,40,walt,frontal,24,14,1,1,A,0,X,4.86035600432485,1,0
1726,40,walt,frontal,24,14,1,2,D,0,A,2.49376558603491,1,0
1726,40,walt,frontal,24,14,1,3,G,0,D,2.49376558603491,1,0
1726,40,walt,frontal,24,14,1,4,F,0,G,7.48129675810474,3,2
1726,40,walt,frontal,24,14,1,5,C,0,F,0,0,-1
1726,40,walt,frontal,25,16,1,1,A,0,X,7.48129675810474,3,0
1726,40,walt,frontal,25,16,1,2,D,0,A,7.48129675810474,3,0
1726,40,walt,frontal,25,16,1,3,C,0,D,2.49376558603491,1,-2
