neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
2221,77,walt,auditory,1,10,1,1,A,1,X,NaN,0,0
2221,77,walt,auditory,1,10,1,2,C,1,A,NaN,0,0
2221,77,walt,auditory,1,10,1,3,D,1,C,NaN,0,0
2221,77,walt,auditory,1,10,1,4,F,1,D,NaN,0,0
2221,77,walt,auditory,1,10,1,5,C,1,F,NaN,0,0
2221,77,walt,auditory,2,4,1,1,A,1,X,4.98753117206983,2,0
2221,77,walt,auditory,2,4,1,2,D,1,A,4.98753117206983,2,0
2221,77,walt,auditory,2,4,1,3,C,1,D,4.98753117206983,3,1
2221,77,walt,auditory,2,4,1,4,G,1,C,6.10028834890221,2,0
2221,77,walt,auditory,2,4,1,5,F,1,G,7.48129675810474,3,1
2221,77,walt,auditory,3,2,1,1,A,1,X,2.49376558603491,1,0
2221,77,walt,auditory,3,2,1,2,D,1,A,2.49376558603491,1,0
2221,77,walt,auditory,3,2,1,3,C,1,D,4.98753117206983,2,1
2221,77,walt,auditory,3,2,1,4,F,1,C,14.9625935162095,5,4
2221,77,walt,auditory,3,2,1,5,C,1,F,2.49376558603491,1,0
2221,77,walt,auditory,4,15,1,1,A,1,X,3.24014585803096,1,0
2221,77,walt,auditory,4,15,1,2,C,1,A,2.49376558603491,1,0
2221,77,walt,auditory,4,15,1,3,F,1,C,2.49376558603491,1,0
2221,77,walt,auditory,4,15,1,4,C,1,F,2.49376558603491,1,0
2221,77,walt,auditory,4,15,1,5,F,1,C,7.48129675810474,4,3
2221,77,walt,auditory,5,12,1,1,A,1,X,0,0,0
2221,77,walt,auditory,5,12,1,2,F,1,A,0,0,0
2221,77,walt,auditory,5,12,1,3,C,1,F,4.98753117206982,2,2
2221,77,walt,auditory,5,12,1,4,G,1,C,8.22767703010079,3,3
2221,77,walt,auditory,5,12,1,5,C,1,G,0,0,0
2221,77,walt,auditory,6,1,1,1,A,1,X,2.49376558603491,1,0
2221,77,walt,auditory,6,1,1,2,C,1,A,4.98753117206982,2,1
2221,77,walt,auditory,6,1,1,3,F,1,C,7.48129675810474,3,2
2221,77,walt,auditory,6,1,1,4,C,1,F,2.49376558603491,1,0
2221,77,walt,auditory,6,1,1,5,G,1,C,2.92479532030377,1,0
2221,77,walt,auditory,7,11,1,1,A,1,X,0,0,0
2221,77,walt,auditory,7,11,1,2,G,1,A,9.97506234413965,3,3
2221,77,walt,auditory,7,11,1,3,C,1,G,9.97506234413965,4,4
2221,77,walt,auditory,7,11,1,4,F,1,C,0,0,0
2221,77,walt,auditory,7,11,1,5,C,1,F,4.98753117206983,2,2
2221,77,walt,auditory,8,16,1,1,A,1,X,4.98753117206983,2,0
2221,77,walt,auditory,8,16,1,2,D,1,A,0,0,-2
2221,77,walt,auditory,8,16,1,3,C,1,D,2.49376558603491,1,-1
2221,77,walt,auditory,8,16,1,4,G,1,C,4.98753117206983,2,0
2221,77,walt,auditory,8,16,1,5,C,1,G,8.22767703010079,3,1
2221,77,walt,auditory,9,3,1,1,A,1,X,7.48129675810474,3,0
2221,77,walt,auditory,9,3,1,2,C,1,A,4.69487985075651,1,-2
2221,77,walt,auditory,9,3,1,3,G,1,C,7.48129675810474,2,-1
2221,77,walt,auditory,9,3,1,4,F,1,G,0,0,-3
2221,77,walt,auditory,9,3,1,5,C,1,F,2.49376558603491,1,-2
2221,77,walt,auditory,10,6,1,1,A,1,X,0,0,0
2221,77,walt,auditory,10,6,1,2,D,1,A,2.49376558603491,1,1
2221,77,walt,auditory,10,6,1,3,C,1,D,2.49376558603491,1,1
2221,77,walt,auditory,10,6,1,4,F,1,C,0,0,0
2221,77,walt,auditory,10,6,1,5,C,1,F,4.98753117206982,2,2
2221,77,walt,auditory,11,14,1,1,A,1,X,2.49376558603491,1,0
2221,77,walt,auditory,11,14,1,2,D,1,A,3.12973170815767,1,0
2221,77,walt,auditory,11,14,1,3,G,1,D,2.49376558603491,1,0
2221,77,walt,auditory,11,14,1,4,F,1,G,4.98753117206982,2,1
2221,77,walt,auditory,11,14,1,5,C,1,F,7.48129675810474,3,2
2221,77,walt,auditory,12,9,1,1,A,1,X,0,0,0
2221,77,walt,auditory,12,9,1,2,G,1,A,2.49376558603491,1,1
2221,77,walt,auditory,12,9,1,3,F,1,G,6.5257674320799,2,2
2221,77,walt,auditory,12,9,1,4,C,1,F,0,0,0
2221,77,walt,auditory,12,9,1,5,D,1,C,2.49376558603491,1,1
2221,77,walt,auditory,13,5,1,1,A,1,X,0,0,0
2221,77,walt,auditory,13,5,1,2,C,1,A,7.48129675810474,3,3
2221,77,walt,auditory,13,5,1,3,F,1,C,0,0,0
2221,77,walt,auditory,13,5,1,4,C,1,F,3.60652276286729,1,1
2221,77,walt,auditory,13,5,1,5,G,1,C,4.98753117206982,2,2
2221,77,walt,auditory,14,7,1,1,A,0,X,0,0,0
2221,77,walt,auditory,14,7,1,2,C,0,A,2.49376558603491,1,1
2221,77,walt,auditory,14,7,1,3,G,0,C,1.85814242732134,0,0
2221,77,walt,auditory,14,7,1,4,F,0,G,9.97506234413965,4,4
2221,77,walt,auditory,14,7,1,5,C,0,F,7.48129675810474,3,3
2221,77,walt,auditory,15,13,1,1,A,1,X,4.69487985075651,1,0
2221,77,walt,auditory,15,13,1,2,D,1,A,2.49376558603491,1,0
2221,77,walt,auditory,15,13,1,3,F,1,D,7.48129675810474,3,2
2221,77,walt,auditory,15,13,1,4,C,1,F,2.49376558603491,1,0
2221,77,walt,auditory,15,13,1,5,G,1,C,2.49376558603491,1,0
2221,77,walt,auditory,16,8,1,1,A,1,X,5.62349729419259,2,0
2221,77,walt,auditory,16,8,1,2,D,1,A,2.49376558603491,1,-1
2221,77,walt,auditory,16,8,1,3,C,1,D,8.01223354192068,3,1
2221,77,walt,auditory,16,8,1,4,G,1,C,9.97506234413965,4,2
2221,77,walt,auditory,16,8,1,5,F,1,G,9.97506234413965,4,2
2221,77,walt,auditory,17,13,2,1,A,0,X,7.48129675810474,3,0
2221,77,walt,auditory,17,13,2,2,D,0,A,4.98753117206983,2,-1
2221,77,walt,auditory,17,13,2,3,F,0,D,7.48129675810474,3,0
2221,77,walt,auditory,17,13,2,4,C,0,F,0,0,-3
2221,77,walt,auditory,17,13,2,5,G,0,C,4.55650143780097,2,-1
2221,77,walt,auditory,18,4,2,1,A,1,X,0,0,0
2221,77,walt,auditory,18,4,2,2,D,1,A,0,0,0
2221,77,walt,auditory,18,4,2,3,C,1,D,2.49376558603491,1,1
2221,77,walt,auditory,18,4,2,4,G,1,C,2.49376558603491,1,1
2221,77,walt,auditory,18,4,2,5,F,1,G,7.48129675810474,3,3
2221,77,walt,auditory,19,7,2,1,A,1,X,0,0,0
2221,77,walt,auditory,19,7,2,2,C,1,A,2.49376558603491,1,1
2221,77,walt,auditory,19,7,2,3,G,1,C,4.00305140135468,2,2
2221,77,walt,auditory,19,7,2,4,F,1,G,0,0,0
2221,77,walt,auditory,19,7,2,5,C,1,F,2.82976077668298,1,1
2221,77,walt,auditory,20,6,2,1,A,1,X,2.49376558603491,1,0
2221,77,walt,auditory,20,6,2,2,D,1,A,0,0,-1
2221,77,walt,auditory,20,6,2,3,C,1,D,2.49376558603491,1,0
2221,77,walt,auditory,20,6,2,4,F,1,C,0,0,-1
2221,77,walt,auditory,20,6,2,5,C,1,F,4.98753117206983,2,1
2221,77,walt,auditory,21,5,2,1,A,1,X,0,0,0
2221,77,walt,auditory,21,5,2,2,C,1,A,0,0,0
2221,77,walt,auditory,21,5,2,3,F,1,C,2.49376558603491,1,1
2221,77,walt,auditory,21,5,2,4,C,1,F,4.98753117206982,2,2
2221,77,walt,auditory,21,5,2,5,G,1,C,10.3110575347877,4,4
2221,77,walt,auditory,22,15,2,1,A,1,X,0,0,0
2221,77,walt,auditory,22,15,2,2,C,1,A,0,0,0
2221,77,walt,auditory,22,15,2,3,F,1,C,2.49376558603491,1,1
2221,77,walt,auditory,22,15,2,4,C,1,F,9.97506234413965,4,4
2221,77,walt,auditory,22,15,2,5,F,1,C,9.97506234413965,4,4
2221,77,walt,auditory,23,14,2,1,A,1,X,0,0,0
2221,77,walt,auditory,23,14,2,2,D,1,A,0,0,0
2221,77,walt,auditory,23,14,2,3,G,1,D,0,0,0
2221,77,walt,auditory,23,14,2,4,F,1,G,4.98753117206983,2,2
2221,77,walt,auditory,23,14,2,5,C,1,F,2.49376558603491,1,1
2221,77,walt,auditory,24,9,2,1,A,1,X,7.48129675810474,3,0
2221,77,walt,auditory,24,9,2,2,G,1,A,4.65153598142176,2,-1
2221,77,walt,auditory,24,9,2,3,F,1,G,15.4989684475375,5,2
2221,77,walt,auditory,24,9,2,4,C,1,F,4.98753117206983,2,-1
2221,77,walt,auditory,24,9,2,5,D,1,C,4.35190801335625,1,-2
2221,77,walt,auditory,25,3,2,1,A,1,X,0,0,0
2221,77,walt,auditory,25,3,2,2,C,1,A,2.49376558603491,1,1
2221,77,walt,auditory,25,3,2,3,G,1,C,4.98753117206982,2,2
2221,77,walt,auditory,25,3,2,4,F,1,G,1.96282880221897,1,1
2221,77,walt,auditory,25,3,2,5,C,1,F,4.98753117206983,2,2
2221,77,walt,auditory,26,10,2,1,A,1,X,3.35622061160015,1,0
2221,77,walt,auditory,26,10,2,2,C,1,A,7.48129675810474,3,2
2221,77,walt,auditory,26,10,2,3,D,1,C,2.49376558603491,1,0
2221,77,walt,auditory,26,10,2,4,F,1,D,0,0,-1
2221,77,walt,auditory,26,10,2,5,C,1,F,2.49376558603491,1,0
2221,77,walt,auditory,27,16,2,1,A,0,X,4.98753117206983,2,0
2221,77,walt,auditory,27,16,2,2,D,0,A,0,0,-2
2221,77,walt,auditory,27,16,2,3,C,0,D,19.9501246882793,8,6
2221,77,walt,auditory,27,16,2,4,G,0,C,2.49376558603491,1,-1
2221,77,walt,auditory,27,16,2,5,C,0,G,2.49376558603491,1,-1
2221,77,walt,auditory,28,1,2,1,A,1,X,0,0,0
2221,77,walt,auditory,28,1,2,2,C,1,A,2.49376558603491,1,1
2221,77,walt,auditory,28,1,2,3,F,1,C,4.98753117206982,2,2
2221,77,walt,auditory,28,1,2,4,C,1,F,7.48129675810474,3,3
2221,77,walt,auditory,28,1,2,5,G,1,C,7.48129675810474,3,3
2221,77,walt,auditory,29,8,2,1,A,1,X,2.49376558603491,1,0
2221,77,walt,auditory,29,8,2,2,D,1,A,2.49376558603491,1,0
2221,77,walt,auditory,29,8,2,3,C,1,D,12.4688279301746,5,4
2221,77,walt,auditory,29,8,2,4,G,1,C,2.49376558603491,1,0
2221,77,walt,auditory,29,8,2,5,F,1,G,6.60797706490774,2,1
2221,77,walt,auditory,30,12,2,1,A,1,X,4.98753117206982,2,0
2221,77,walt,auditory,30,12,2,2,F,1,A,4.98753117206982,2,0
2221,77,walt,auditory,30,12,2,3,C,1,F,2.49376558603491,1,-1
2221,77,walt,auditory,30,12,2,4,G,1,C,7.48129675810474,3,1
2221,77,walt,auditory,30,12,2,5,C,1,G,0,0,-2
2221,77,walt,auditory,31,11,2,1,A,1,X,14.9625935162095,6,0
2221,77,walt,auditory,31,11,2,2,G,1,A,4.98753117206983,2,-4
2221,77,walt,auditory,31,11,2,3,C,1,G,7.48129675810474,3,-3
2221,77,walt,auditory,31,11,2,4,F,1,C,11.9378911463586,5,-1
2221,77,walt,auditory,31,11,2,5,C,1,F,0,0,-6
2221,77,walt,auditory,32,2,2,1,A,1,X,0,0,0
2221,77,walt,auditory,32,2,2,2,D,1,A,4.98753117206983,2,2
2221,77,walt,auditory,32,2,2,3,C,1,D,4.98753117206983,2,2
