neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
1697,40,walt,auditory,1,5,1,1,A,1,X,0,0,0
1697,40,walt,auditory,1,5,1,2,C,1,A,3.44929491205975,2,2
1697,40,walt,auditory,1,5,1,3,F,1,C,9.97506234413965,4,4
1697,40,walt,auditory,1,5,1,4,C,1,F,2.49376558603491,1,1
1697,40,walt,auditory,1,5,1,5,G,1,C,0,0,0
1697,40,walt,auditory,2,1,1,1,A,0,X,NaN,NaN,NaN
1697,40,walt,auditory,2,1,1,2,C,0,A,NaN,NaN,NaN
1697,40,walt,auditory,2,1,1,3,F,0,C,NaN,NaN,NaN
1697,40,walt,auditory,2,1,1,4,C,0,F,NaN,NaN,NaN
1697,40,walt,auditory,2,1,1,5,G,0,C,NaN,NaN,NaN
1697,40,walt,auditory,3,1,2,1,A,0,X,NaN,NaN,NaN
1697,40,walt,auditory,3,1,2,2,C,0,A,NaN,NaN,NaN
1697,40,walt,auditory,3,1,2,3,F,0,C,NaN,NaN,NaN
1697,40,walt,auditory,3,1,2,4,C,0,F,NaN,NaN,NaN
1697,40,walt,auditory,3,1,2,5,G,0,C,NaN,NaN,NaN
1697,40,walt,auditory,4,1,3,1,A,0,X,NaN,NaN,NaN
1697,40,walt,auditory,4,1,3,2,C,0,A,NaN,NaN,NaN
1697,40,walt,auditory,4,1,3,3,F,0,C,NaN,NaN,NaN
1697,40,walt,auditory,4,1,3,4,C,0,F,NaN,NaN,NaN
1697,40,walt,auditory,4,1,3,5,G,0,C,NaN,NaN,NaN
1697,40,walt,auditory,5,1,4,1,A,0,X,NaN,NaN,NaN
1697,40,walt,auditory,5,1,4,2,C,0,A,NaN,NaN,NaN
1697,40,walt,auditory,5,1,4,3,F,0,C,NaN,NaN,NaN
1697,40,walt,auditory,5,1,4,4,C,0,F,NaN,NaN,NaN
1697,40,walt,auditory,5,1,4,5,G,0,C,NaN,NaN,NaN
1697,40,walt,auditory,6,4,1,1,A,0,X,4.98753117206983,2,0
1697,40,walt,auditory,6,4,1,2,D,0,A,9.97506234413965,3,1
1697,40,walt,auditory,6,4,1,3,C,0,D,7.48129675810474,3,1
1697,40,walt,auditory,6,4,1,4,G,0,C,1.94000909673999,1,-1
1697,40,walt,auditory,6,4,1,5,F,0,G,4.98753117206983,2,0
1697,40,walt,auditory,7,2,1,1,A,0,X,7.32169204756485,3,0
1697,40,walt,auditory,7,2,1,2,D,0,A,12.4688279301746,5,2
1697,40,walt,auditory,7,2,1,3,C,0,D,4.98753117206982,2,-1
1697,40,walt,auditory,7,2,1,4,F,0,C,4.98753117206983,1,-2
1697,40,walt,auditory,7,2,1,5,C,0,F,10.1346670546795,4,1
1697,40,walt,auditory,8,13,1,1,A,0,X,7.48129675810474,3,0
1697,40,walt,auditory,8,13,1,2,D,0,A,5.1147063398148,3,0
1697,40,walt,auditory,8,13,1,3,F,0,D,7.48129675810474,3,0
1697,40,walt,auditory,8,13,1,4,C,0,F,14.9625935162095,6,3
1697,40,walt,auditory,8,13,1,5,G,0,C,7.72689228808605,3,0
1697,40,walt,auditory,9,7,1,1,A,1,X,4.65153598142176,2,0
1697,40,walt,auditory,9,7,1,2,C,1,A,0,0,-2
1697,40,walt,auditory,9,7,1,3,G,1,C,7.23570122812343,3,1
