neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
2264,83,walt,frontal,1,4,1,1,A,1,X,NaN,0,0
2264,83,walt,frontal,1,4,1,2,D,1,A,NaN,0,0
2264,83,walt,frontal,1,4,1,3,C,1,D,NaN,0,0
2264,83,walt,frontal,1,4,1,4,G,1,C,NaN,0,0
2264,83,walt,frontal,1,4,1,5,F,1,G,NaN,0,0
2264,83,walt,frontal,2,5,1,1,A,1,X,0,0,0
2264,83,walt,frontal,2,5,1,2,C,1,A,0,0,0
2264,83,walt,frontal,2,5,1,3,F,1,C,7.35412159035976,2,2
2264,83,walt,frontal,2,5,1,4,C,1,F,4.98753117206983,2,2
2264,83,walt,frontal,2,5,1,5,G,1,C,4.98753117206983,2,2
2264,83,walt,frontal,3,6,1,1,A,1,X,0,0,0
2264,83,walt,frontal,3,6,1,2,D,1,A,0,0,0
2264,83,walt,frontal,3,6,1,3,C,1,D,0,0,0
2264,83,walt,frontal,3,6,1,4,F,1,C,0,0,0
2264,83,walt,frontal,3,6,1,5,C,1,F,0,0,0
2264,83,walt,frontal,4,8,1,1,A,1,X,3.02470236985086,1,0
2264,83,walt,frontal,4,8,1,2,D,1,A,0,0,-1
2264,83,walt,frontal,4,8,1,3,C,1,D,2.49376558603491,1,0
2264,83,walt,frontal,4,8,1,4,G,1,C,2.49376558603491,1,0
2264,83,walt,frontal,4,8,1,5,F,1,G,4.98753117206982,2,1
2264,83,walt,frontal,5,13,1,1,A,1,X,0,0,0
2264,83,walt,frontal,5,13,1,2,D,1,A,0,0,0
2264,83,walt,frontal,5,13,1,3,F,1,D,2.49376558603491,1,1
2264,83,walt,frontal,5,13,1,4,C,1,F,4.45659438825388,2,2
2264,83,walt,frontal,5,13,1,5,G,1,C,0,0,0
2264,83,walt,frontal,6,11,1,1,A,1,X,0,0,0
2264,83,walt,frontal,6,11,1,2,G,1,A,0,0,0
2264,83,walt,frontal,6,11,1,3,C,1,G,2.49376558603491,1,1
2264,83,walt,frontal,6,11,1,4,F,1,C,0,0,0
2264,83,walt,frontal,6,11,1,5,C,1,F,4.18829895269426,1,1
2264,83,walt,frontal,7,12,1,1,A,1,X,0,0,0
